store_id,merchant_id,server_id,customer_id,acq_channel,signup_month,country
M094-ST5,M094,S09,C047252,organic,2023-06,PH
M094-ST5,M094,S09,C047253,promo,2023-06,PH
M094-ST5,M094,S09,C047254,promo,2023-07,PH
M094-ST5,M094,S09,C047255,organic,2023-07,PH
M094-ST5,M094,S09,C047256,merchant-referral,2023-07,PH
M094-ST5,M094,S09,C047257,merchant-referral,2023-07,PH
M094-ST5,M094,S09,C047258,organic,2023-07,PH
M094-ST5,M094,S09,C047259,organic,2023-08,PH
M094-ST5,M094,S09,C047260,merchant-referral,2023-08,PH
M094-ST5,M094,S09,C047261,organic,2023-08,PH
M094-ST5,M094,S09,C047262,paid-social,2023-08,PH
M094-ST5,M094,S09,C047263,organic,2023-08,PH
M094-ST5,M094,S09,C047264,merchant-referral,2023-08,PH
M094-ST5,M094,S09,C047265,organic,2023-08,PH
M094-ST5,M094,S09,C047266,paid-social,2023-08,PH
M094-ST5,M094,S09,C047267,promo,2023-09,PH
M094-ST5,M094,S09,C047268,organic,2023-09,PH
M094-ST5,M094,S09,C047269,merchant-referral,2023-09,PH
M094-ST5,M094,S09,C047270,organic,2023-09,PH
M094-ST5,M094,S09,C047271,promo,2023-09,PH
M094-ST5,M094,S09,C047272,organic,2023-09,PH
M094-ST5,M094,S09,C047273,organic,2023-10,PH
M094-ST5,M094,S09,C047274,promo,2023-10,PH
M094-ST5,M094,S09,C047275,organic,2023-10,PH
M094-ST5,M094,S09,C047276,promo,2023-10,PH
M094-ST5,M094,S09,C047277,promo,2023-10,PH
M094-ST5,M094,S09,C047278,organic,2023-10,PH
M094-ST5,M094,S09,C047279,promo,2023-10,PH
M094-ST5,M094,S09,C047280,organic,2023-10,PH
M094-ST5,M094,S09,C047281,merchant-referral,2023-10,PH
M094-ST5,M094,S09,C047282,organic,2023-10,PH
M094-ST5,M094,S09,C047283,organic,2023-11,PH
M094-ST5,M094,S09,C047284,organic,2023-11,PH
M094-ST5,M094,S09,C047285,promo,2023-11,PH
M094-ST5,M094,S09,C047286,merchant-referral,2023-11,PH
M094-ST5,M094,S09,C047287,organic,2023-11,PH
M094-ST5,M094,S09,C047288,paid-social,2023-11,PH
M094-ST5,M094,S09,C047289,promo,2023-11,PH
M094-ST5,M094,S09,C047290,organic,2023-11,PH
M094-ST5,M094,S09,C047291,promo,2023-11,PH
M094-ST5,M094,S09,C047292,organic,2023-11,PH
M094-ST5,M094,S09,C047293,organic,2023-11,PH
M094-ST5,M094,S09,C047294,organic,2023-11,PH
M094-ST5,M094,S09,C047295,paid-social,2023-12,PH
M094-ST5,M094,S09,C047296,merchant-referral,2023-12,PH
M094-ST5,M094,S09,C047297,paid-social,2023-12,PH
M094-ST5,M094,S09,C047298,paid-social,2023-12,PH
M094-ST5,M094,S09,C047299,organic,2023-12,PH
M094-ST5,M094,S09,C047300,organic,2023-12,PH
M094-ST5,M094,S09,C047301,promo,2023-12,PH
M094-ST5,M094,S09,C047302,merchant-referral,2023-12,PH
M094-ST5,M094,S09,C047303,organic,2023-12,PH
M094-ST5,M094,S09,C047304,organic,2023-12,PH
M094-ST5,M094,S09,C047305,organic,2023-12,PH
M094-ST5,M094,S09,C047306,organic,2024-01,PH
M094-ST5,M094,S09,C047307,organic,2024-01,PH
M094-ST5,M094,S09,C047308,organic,2024-01,PH
M094-ST5,M094,S09,C047309,merchant-referral,2024-01,PH
M094-ST5,M094,S09,C047310,organic,2024-02,PH
M094-ST5,M094,S09,C047311,paid-social,2024-02,PH
M094-ST5,M094,S09,C047312,paid-social,2024-02,PH
M094-ST5,M094,S09,C047313,organic,2024-02,PH
M094-ST5,M094,S09,C047314,paid-social,2024-02,PH
M094-ST5,M094,S09,C047315,organic,2024-03,PH
M094-ST5,M094,S09,C047316,organic,2024-03,PH
M094-ST5,M094,S09,C047317,merchant-referral,2024-03,PH
M094-ST5,M094,S09,C047318,organic,2024-03,PH
M094-ST5,M094,S09,C047319,merchant-referral,2024-03,PH
M094-ST5,M094,S09,C047320,organic,2024-03,PH
M094-ST5,M094,S09,C047321,promo,2024-04,PH
M094-ST5,M094,S09,C047322,paid-social,2024-04,PH
M094-ST5,M094,S09,C047323,paid-social,2024-04,PH
M094-ST5,M094,S09,C047324,promo,2024-04,PH
M094-ST5,M094,S09,C047325,promo,2024-04,PH
M094-ST5,M094,S09,C047326,paid-social,2024-04,PH
M094-ST5,M094,S09,C047327,organic,2024-04,PH
M094-ST5,M094,S09,C047328,merchant-referral,2024-04,PH
M094-ST5,M094,S09,C047329,organic,2024-04,PH
M094-ST5,M094,S09,C047330,promo,2024-04,PH
M094-ST5,M094,S09,C047331,paid-social,2024-04,PH
M094-ST5,M094,S09,C047332,organic,2024-05,PH
M094-ST5,M094,S09,C047333,organic,2024-05,PH
M094-ST5,M094,S09,C047334,promo,2024-05,PH
M094-ST5,M094,S09,C047335,merchant-referral,2024-05,PH
M094-ST5,M094,S09,C047336,promo,2024-05,PH
M094-ST5,M094,S09,C047337,organic,2024-05,PH
M094-ST5,M094,S09,C047338,organic,2024-05,PH
M094-ST5,M094,S09,C047339,merchant-referral,2024-05,PH
M094-ST5,M094,S09,C047340,promo,2024-05,PH
M094-ST5,M094,S09,C047341,merchant-referral,2024-05,PH
M094-ST5,M094,S09,C047342,organic,2024-05,PH
M094-ST5,M094,S09,C047343,promo,2024-05,PH
M094-ST5,M094,S09,C047344,organic,2024-05,PH
M094-ST5,M094,S09,C047345,paid-social,2024-06,PH
M094-ST5,M094,S09,C047346,organic,2024-06,PH
M094-ST5,M094,S09,C047347,organic,2024-06,PH
M094-ST5,M094,S09,C047348,paid-social,2024-06,PH
M094-ST5,M094,S09,C047349,promo,2024-06,PH
M094-ST5,M094,S09,C047350,merchant-referral,2024-06,PH
M094-ST5,M094,S09,C047351,promo,2024-06,PH
M094-ST5,M094,S09,C047352,promo,2024-06,PH
M094-ST5,M094,S09,C047353,merchant-referral,2024-06,PH
M094-ST5,M094,S09,C047354,organic,2024-06,PH
M094-ST5,M094,S09,C047355,organic,2024-07,PH
M094-ST5,M094,S09,C047356,promo,2024-07,PH
M094-ST5,M094,S09,C047357,organic,2024-07,PH
M094-ST5,M094,S09,C047358,paid-social,2024-07,PH
M094-ST5,M094,S09,C047359,paid-social,2024-07,PH
M094-ST5,M094,S09,C047360,organic,2024-07,PH
M094-ST5,M094,S09,C047361,merchant-referral,2024-08,PH
M094-ST5,M094,S09,C047362,organic,2024-08,PH
M094-ST5,M094,S09,C047363,merchant-referral,2024-08,PH
M094-ST5,M094,S09,C047364,organic,2024-08,PH
M094-ST5,M094,S09,C047365,promo,2024-08,PH
M094-ST5,M094,S09,C047366,merchant-referral,2024-08,PH
M094-ST5,M094,S09,C047367,organic,2024-08,PH
M094-ST5,M094,S09,C047368,organic,2024-08,PH
M094-ST5,M094,S09,C047369,paid-social,2024-09,PH
M094-ST5,M094,S09,C047370,promo,2024-09,PH
M094-ST5,M094,S09,C047371,merchant-referral,2024-09,PH
M094-ST5,M094,S09,C047372,merchant-referral,2024-09,PH
M094-ST5,M094,S09,C047373,promo,2024-09,PH
M094-ST5,M094,S09,C047374,promo,2024-09,PH
M094-ST5,M094,S09,C047375,promo,2024-09,PH
M094-ST5,M094,S09,C047376,promo,2024-09,PH
M094-ST5,M094,S09,C047377,organic,2024-09,PH
M094-ST5,M094,S09,C047378,paid-social,2024-09,PH
M094-ST5,M094,S09,C047379,merchant-referral,2024-10,PH
M094-ST5,M094,S09,C047380,merchant-referral,2024-10,PH
M094-ST5,M094,S09,C047381,merchant-referral,2024-10,PH
M094-ST5,M094,S09,C047382,merchant-referral,2024-10,PH
M094-ST5,M094,S09,C047383,organic,2024-10,PH
M094-ST5,M094,S09,C047384,organic,2024-10,PH
M094-ST5,M094,S09,C047385,organic,2024-10,PH
M094-ST5,M094,S09,C047386,organic,2024-10,PH
M094-ST5,M094,S09,C047387,merchant-referral,2024-10,PH
M094-ST5,M094,S09,C047388,merchant-referral,2024-10,PH
M094-ST5,M094,S09,C047389,paid-social,2024-10,PH
M094-ST5,M094,S09,C047390,organic,2024-10,PH
M094-ST5,M094,S09,C047391,paid-social,2024-10,PH
M094-ST5,M094,S09,C047392,organic,2024-10,PH
M094-ST5,M094,S09,C047393,paid-social,2024-10,PH
M094-ST5,M094,S09,C047394,paid-social,2024-11,PH
M094-ST5,M094,S09,C047395,merchant-referral,2024-11,PH
M094-ST5,M094,S09,C047396,organic,2024-11,PH
M094-ST5,M094,S09,C047397,merchant-referral,2024-11,PH
M094-ST5,M094,S09,C047398,merchant-referral,2024-11,PH
M094-ST5,M094,S09,C047399,paid-social,2024-11,PH
M094-ST5,M094,S09,C047400,organic,2024-11,PH
M094-ST5,M094,S09,C047401,paid-social,2024-11,PH
M094-ST5,M094,S09,C047402,promo,2024-11,PH
M094-ST5,M094,S09,C047403,promo,2024-11,PH
M094-ST5,M094,S09,C047404,promo,2024-11,PH
M094-ST5,M094,S09,C047405,organic,2024-11,PH
M094-ST5,M094,S09,C047406,organic,2024-11,PH
M094-ST5,M094,S09,C047407,paid-social,2024-11,PH
M094-ST5,M094,S09,C047408,promo,2024-11,PH
M094-ST5,M094,S09,C047409,organic,2024-12,PH
M094-ST5,M094,S09,C047410,promo,2024-12,PH
M094-ST5,M094,S09,C047411,organic,2024-12,PH
M094-ST5,M094,S09,C047412,merchant-referral,2024-12,PH
M094-ST5,M094,S09,C047413,merchant-referral,2024-12,PH
M094-ST5,M094,S09,C047414,paid-social,2024-12,PH
M094-ST5,M094,S09,C047415,organic,2024-12,PH
M094-ST5,M094,S09,C047416,organic,2024-12,PH
M094-ST5,M094,S09,C047417,merchant-referral,2024-12,PH
M094-ST5,M094,S09,C047418,promo,2024-12,PH
M094-ST5,M094,S09,C047419,organic,2024-12,PH
M094-ST5,M094,S09,C047420,organic,2024-12,PH
M094-ST5,M094,S09,C047421,organic,2024-12,PH
M094-ST5,M094,S09,C047422,promo,2024-12,PH
M094-ST5,M094,S09,C047423,merchant-referral,2025-01,PH
M094-ST5,M094,S09,C047424,organic,2025-01,PH
M094-ST5,M094,S09,C047425,paid-social,2025-01,PH
M094-ST5,M094,S09,C047426,promo,2025-01,PH
M094-ST5,M094,S09,C047427,organic,2025-01,PH
M094-ST5,M094,S09,C047428,organic,2025-01,PH
M094-ST5,M094,S09,C047429,merchant-referral,2025-01,PH
M094-ST5,M094,S09,C047430,paid-social,2025-01,PH
M094-ST5,M094,S09,C047431,organic,2025-01,PH
M094-ST5,M094,S09,C047432,merchant-referral,2025-01,PH
M094-ST5,M094,S09,C047433,promo,2025-01,PH
M094-ST5,M094,S09,C047434,organic,2025-01,PH
M094-ST5,M094,S09,C047435,merchant-referral,2025-02,PH
M094-ST5,M094,S09,C047436,organic,2025-02,PH
M094-ST5,M094,S09,C047437,organic,2025-02,PH
M094-ST5,M094,S09,C047438,organic,2025-03,PH
M094-ST5,M094,S09,C047439,organic,2025-03,PH
M094-ST5,M094,S09,C047440,merchant-referral,2025-03,PH
M094-ST5,M094,S09,C047441,organic,2025-03,PH
M094-ST5,M094,S09,C047442,promo,2025-03,PH
M094-ST5,M094,S09,C047443,organic,2025-03,PH
M094-ST5,M094,S09,C047444,promo,2025-03,PH
M094-ST5,M094,S09,C047445,merchant-referral,2025-03,PH
M094-ST6,M094,S09,C047446,organic,2024-03,PH
M094-ST6,M094,S09,C047447,organic,2024-03,PH
M094-ST6,M094,S09,C047448,merchant-referral,2024-03,PH
M094-ST6,M094,S09,C047449,promo,2024-05,PH
M094-ST6,M094,S09,C047450,organic,2024-05,PH
M094-ST6,M094,S09,C047451,organic,2024-06,PH
M094-ST6,M094,S09,C047452,organic,2024-07,PH
M094-ST6,M094,S09,C047453,organic,2024-07,PH
M094-ST6,M094,S09,C047454,promo,2024-07,PH
M094-ST6,M094,S09,C047455,organic,2024-08,PH
M094-ST6,M094,S09,C047456,promo,2024-08,PH
M094-ST6,M094,S09,C047457,merchant-referral,2024-09,PH
M094-ST6,M094,S09,C047458,promo,2024-09,PH
M094-ST6,M094,S09,C047459,organic,2024-09,PH
M094-ST6,M094,S09,C047460,organic,2024-09,PH
M094-ST6,M094,S09,C047461,paid-social,2024-09,PH
M094-ST6,M094,S09,C047462,promo,2024-09,PH
M094-ST6,M094,S09,C047463,merchant-referral,2024-09,PH
M094-ST6,M094,S09,C047464,organic,2024-09,PH
M094-ST6,M094,S09,C047465,organic,2024-10,PH
M094-ST6,M094,S09,C047466,organic,2024-10,PH
M094-ST6,M094,S09,C047467,merchant-referral,2024-10,PH
M094-ST6,M094,S09,C047468,promo,2024-10,PH
M094-ST6,M094,S09,C047469,organic,2024-10,PH
M094-ST6,M094,S09,C047470,promo,2024-10,PH
M094-ST6,M094,S09,C047471,promo,2024-10,PH
M094-ST6,M094,S09,C047472,promo,2024-10,PH
M094-ST6,M094,S09,C047473,organic,2024-10,PH
M094-ST6,M094,S09,C047474,merchant-referral,2024-11,PH
M094-ST6,M094,S09,C047475,merchant-referral,2024-11,PH
M094-ST6,M094,S09,C047476,promo,2024-11,PH
M094-ST6,M094,S09,C047477,promo,2024-11,PH
M094-ST6,M094,S09,C047478,paid-social,2024-11,PH
M094-ST6,M094,S09,C047479,paid-social,2024-11,PH
M094-ST6,M094,S09,C047480,organic,2024-11,PH
M094-ST6,M094,S09,C047481,paid-social,2024-11,PH
M094-ST6,M094,S09,C047482,promo,2024-11,PH
M094-ST6,M094,S09,C047483,merchant-referral,2024-11,PH
M094-ST6,M094,S09,C047484,organic,2024-11,PH
M094-ST6,M094,S09,C047485,organic,2024-11,PH
M094-ST6,M094,S09,C047486,organic,2024-11,PH
M094-ST6,M094,S09,C047487,organic,2024-11,PH
M094-ST6,M094,S09,C047488,merchant-referral,2024-11,PH
M094-ST6,M094,S09,C047489,organic,2024-11,PH
M094-ST6,M094,S09,C047490,organic,2024-11,PH
M094-ST6,M094,S09,C047491,merchant-referral,2024-12,PH
M094-ST6,M094,S09,C047492,organic,2024-12,PH
M094-ST6,M094,S09,C047493,merchant-referral,2024-12,PH
M094-ST6,M094,S09,C047494,merchant-referral,2024-12,PH
M094-ST6,M094,S09,C047495,merchant-referral,2024-12,PH
M094-ST6,M094,S09,C047496,organic,2024-12,PH
M094-ST6,M094,S09,C047497,merchant-referral,2024-12,PH
M094-ST6,M094,S09,C047498,merchant-referral,2024-12,PH
M094-ST6,M094,S09,C047499,merchant-referral,2024-12,PH
M094-ST6,M094,S09,C047500,promo,2025-01,PH
M094-ST6,M094,S09,C047501,organic,2025-01,PH
M094-ST6,M094,S09,C047502,promo,2025-01,PH
M094-ST6,M094,S09,C047503,paid-social,2025-01,PH
M094-ST6,M094,S09,C047504,promo,2025-02,PH
M094-ST6,M094,S09,C047505,promo,2025-02,PH
M094-ST6,M094,S09,C047506,merchant-referral,2025-02,PH
M094-ST6,M094,S09,C047507,paid-social,2025-02,PH
M094-ST6,M094,S09,C047508,paid-social,2025-02,PH
M094-ST6,M094,S09,C047509,organic,2025-03,PH
M094-ST6,M094,S09,C047510,merchant-referral,2025-03,PH
M094-ST6,M094,S09,C047511,organic,2025-03,PH
M094-ST6,M094,S09,C047512,organic,2025-03,PH
M094-ST6,M094,S09,C047513,organic,2025-03,PH
M094-ST6,M094,S09,C047514,merchant-referral,2025-03,PH
M094-ST6,M094,S09,C047515,organic,2025-03,PH
M094-ST6,M094,S09,C047516,organic,2025-03,PH
M095-ST1,M095,S07,C047517,promo,2023-11,VN
M095-ST1,M095,S07,C047518,merchant-referral,2023-12,VN
M095-ST1,M095,S07,C047519,merchant-referral,2023-12,VN
M095-ST1,M095,S07,C047520,merchant-referral,2023-12,VN
M095-ST1,M095,S07,C047521,organic,2024-03,VN
M095-ST1,M095,S07,C047522,merchant-referral,2024-04,VN
M095-ST1,M095,S07,C047523,merchant-referral,2024-05,VN
M095-ST1,M095,S07,C047524,organic,2024-06,VN
M095-ST1,M095,S07,C047525,paid-social,2024-06,VN
M095-ST1,M095,S07,C047526,merchant-referral,2024-06,VN
M095-ST1,M095,S07,C047527,organic,2024-06,VN
M095-ST1,M095,S07,C047528,paid-social,2024-06,VN
M095-ST1,M095,S07,C047529,promo,2024-07,VN
M095-ST1,M095,S07,C047530,merchant-referral,2024-07,VN
M095-ST1,M095,S07,C047531,merchant-referral,2024-07,VN
M095-ST1,M095,S07,C047532,merchant-referral,2024-08,VN
M095-ST1,M095,S07,C047533,merchant-referral,2024-08,VN
M095-ST1,M095,S07,C047534,merchant-referral,2024-09,VN
M095-ST1,M095,S07,C047535,organic,2024-09,VN
M095-ST1,M095,S07,C047536,organic,2024-09,VN
M095-ST1,M095,S07,C047537,paid-social,2024-10,VN
M095-ST1,M095,S07,C047538,organic,2024-10,VN
M095-ST1,M095,S07,C047539,merchant-referral,2024-11,VN
M095-ST1,M095,S07,C047540,organic,2024-12,VN
M095-ST1,M095,S07,C047541,organic,2024-12,VN
M095-ST1,M095,S07,C047542,promo,2024-12,VN
M095-ST1,M095,S07,C047543,organic,2024-12,VN
M095-ST1,M095,S07,C047544,promo,2024-12,VN
M095-ST1,M095,S07,C047545,merchant-referral,2024-12,VN
M095-ST1,M095,S07,C047546,promo,2025-01,VN
M095-ST1,M095,S07,C047547,merchant-referral,2025-01,VN
M095-ST1,M095,S07,C047548,organic,2025-01,VN
M095-ST1,M095,S07,C047549,promo,2025-02,VN
M095-ST1,M095,S07,C047550,promo,2025-03,VN
M095-ST1,M095,S07,C047551,merchant-referral,2025-03,VN
M095-ST1,M095,S07,C047552,promo,2025-03,VN
M095-ST1,M095,S07,C047553,paid-social,2025-04,VN
M095-ST1,M095,S07,C047554,organic,2025-05,VN
M095-ST1,M095,S07,C047555,organic,2025-05,VN
M095-ST1,M095,S07,C047556,organic,2025-06,VN
M095-ST1,M095,S07,C047557,organic,2025-06,VN
M095-ST1,M095,S07,C047558,merchant-referral,2025-06,VN
M095-ST1,M095,S07,C047559,organic,2025-07,VN
M095-ST1,M095,S07,C047560,organic,2025-07,VN
M095-ST1,M095,S07,C047561,merchant-referral,2025-07,VN
M095-ST1,M095,S07,C047562,merchant-referral,2025-07,VN
M095-ST1,M095,S07,C047563,paid-social,2025-07,VN
M095-ST2,M095,S07,C047564,organic,2023-09,VN
M095-ST2,M095,S07,C047565,organic,2023-09,VN
M095-ST2,M095,S07,C047566,merchant-referral,2023-10,VN
M095-ST2,M095,S07,C047567,organic,2023-10,VN
M095-ST2,M095,S07,C047568,organic,2023-10,VN
M095-ST2,M095,S07,C047569,organic,2023-11,VN
M095-ST2,M095,S07,C047570,organic,2023-12,VN
M095-ST2,M095,S07,C047571,merchant-referral,2023-12,VN
M095-ST2,M095,S07,C047572,merchant-referral,2023-12,VN
M095-ST2,M095,S07,C047573,merchant-referral,2024-01,VN
M095-ST2,M095,S07,C047574,paid-social,2024-02,VN
M095-ST2,M095,S07,C047575,merchant-referral,2024-03,VN
M095-ST2,M095,S07,C047576,organic,2024-03,VN
M095-ST2,M095,S07,C047577,organic,2024-03,VN
M095-ST2,M095,S07,C047578,merchant-referral,2024-04,VN
M095-ST2,M095,S07,C047579,merchant-referral,2024-04,VN
M095-ST2,M095,S07,C047580,promo,2024-04,VN
M095-ST2,M095,S07,C047581,merchant-referral,2024-04,VN
M095-ST2,M095,S07,C047582,merchant-referral,2024-05,VN
M095-ST2,M095,S07,C047583,organic,2024-05,VN
M095-ST2,M095,S07,C047584,organic,2024-05,VN
M095-ST2,M095,S07,C047585,organic,2024-05,VN
M095-ST2,M095,S07,C047586,organic,2024-05,VN
M095-ST2,M095,S07,C047587,organic,2024-06,VN
M095-ST2,M095,S07,C047588,promo,2024-07,VN
M095-ST2,M095,S07,C047589,organic,2024-07,VN
M095-ST2,M095,S07,C047590,merchant-referral,2024-07,VN
M095-ST2,M095,S07,C047591,paid-social,2024-08,VN
M095-ST2,M095,S07,C047592,organic,2024-08,VN
M095-ST2,M095,S07,C047593,organic,2024-08,VN
M095-ST2,M095,S07,C047594,promo,2024-08,VN
M095-ST2,M095,S07,C047595,paid-social,2024-09,VN
M095-ST2,M095,S07,C047596,paid-social,2024-09,VN
M095-ST2,M095,S07,C047597,promo,2024-09,VN
M095-ST2,M095,S07,C047598,organic,2024-09,VN
M095-ST2,M095,S07,C047599,organic,2024-10,VN
M095-ST2,M095,S07,C047600,merchant-referral,2024-11,VN
M095-ST2,M095,S07,C047601,merchant-referral,2024-11,VN
M095-ST2,M095,S07,C047602,organic,2024-12,VN
M095-ST2,M095,S07,C047603,organic,2024-12,VN
M095-ST2,M095,S07,C047604,organic,2024-12,VN
M095-ST2,M095,S07,C047605,merchant-referral,2024-12,VN
M095-ST2,M095,S07,C047606,organic,2025-01,VN
M095-ST2,M095,S07,C047607,paid-social,2025-01,VN
M095-ST2,M095,S07,C047608,paid-social,2025-02,VN
M095-ST2,M095,S07,C047609,paid-social,2025-02,VN
M095-ST2,M095,S07,C047610,promo,2025-02,VN
M095-ST2,M095,S07,C047611,organic,2025-02,VN
M095-ST2,M095,S07,C047612,promo,2025-03,VN
M095-ST2,M095,S07,C047613,organic,2025-03,VN
M095-ST2,M095,S07,C047614,organic,2025-05,VN
M095-ST2,M095,S07,C047615,merchant-referral,2025-05,VN
M095-ST2,M095,S07,C047616,promo,2025-05,VN
M095-ST2,M095,S07,C047617,organic,2025-05,VN
M095-ST2,M095,S07,C047618,organic,2025-06,VN
M096-ST1,M096,S09,C047619,organic,2023-05,PH
M096-ST1,M096,S09,C047620,promo,2023-06,PH
M096-ST1,M096,S09,C047621,merchant-referral,2023-06,PH
M096-ST1,M096,S09,C047622,promo,2023-07,PH
M096-ST1,M096,S09,C047623,organic,2023-09,PH
M096-ST1,M096,S09,C047624,merchant-referral,2023-09,PH
M096-ST1,M096,S09,C047625,organic,2023-09,PH
M096-ST1,M096,S09,C047626,merchant-referral,2023-10,PH
M096-ST1,M096,S09,C047627,promo,2023-10,PH
M096-ST1,M096,S09,C047628,paid-social,2023-11,PH
M096-ST1,M096,S09,C047629,paid-social,2023-11,PH
M096-ST1,M096,S09,C047630,organic,2023-11,PH
M096-ST1,M096,S09,C047631,merchant-referral,2023-12,PH
M096-ST1,M096,S09,C047632,merchant-referral,2024-01,PH
M096-ST1,M096,S09,C047633,organic,2024-01,PH
M096-ST1,M096,S09,C047634,organic,2024-02,PH
M096-ST1,M096,S09,C047635,organic,2024-02,PH
M096-ST1,M096,S09,C047636,merchant-referral,2024-03,PH
M096-ST1,M096,S09,C047637,paid-social,2024-03,PH
M096-ST1,M096,S09,C047638,organic,2024-03,PH
M096-ST1,M096,S09,C047639,promo,2024-04,PH
M096-ST1,M096,S09,C047640,organic,2024-04,PH
M096-ST1,M096,S09,C047641,promo,2024-05,PH
M096-ST1,M096,S09,C047642,merchant-referral,2024-05,PH
M096-ST1,M096,S09,C047643,organic,2024-06,PH
M096-ST1,M096,S09,C047644,paid-social,2024-07,PH
M096-ST1,M096,S09,C047645,organic,2024-07,PH
M096-ST1,M096,S09,C047646,organic,2024-07,PH
M096-ST1,M096,S09,C047647,organic,2024-07,PH
M096-ST1,M096,S09,C047648,paid-social,2024-08,PH
M096-ST1,M096,S09,C047649,merchant-referral,2024-08,PH
M096-ST1,M096,S09,C047650,organic,2024-09,PH
M096-ST1,M096,S09,C047651,promo,2024-09,PH
M096-ST1,M096,S09,C047652,paid-social,2024-09,PH
M096-ST1,M096,S09,C047653,merchant-referral,2024-09,PH
M096-ST1,M096,S09,C047654,organic,2024-10,PH
M096-ST1,M096,S09,C047655,merchant-referral,2024-10,PH
M096-ST1,M096,S09,C047656,merchant-referral,2024-10,PH
M096-ST1,M096,S09,C047657,merchant-referral,2024-11,PH
M096-ST1,M096,S09,C047658,paid-social,2024-11,PH
M096-ST1,M096,S09,C047659,merchant-referral,2024-11,PH
M096-ST1,M096,S09,C047660,promo,2024-11,PH
M096-ST1,M096,S09,C047661,promo,2024-11,PH
M096-ST1,M096,S09,C047662,merchant-referral,2024-11,PH
M096-ST1,M096,S09,C047663,organic,2024-12,PH
M096-ST1,M096,S09,C047664,promo,2024-12,PH
M096-ST1,M096,S09,C047665,organic,2024-12,PH
M096-ST1,M096,S09,C047666,merchant-referral,2025-01,PH
M096-ST1,M096,S09,C047667,organic,2025-02,PH
M096-ST1,M096,S09,C047668,organic,2025-02,PH
M097-ST1,M097,S08,C047669,promo,2023-02,VN
M097-ST1,M097,S08,C047670,organic,2023-02,VN
M097-ST1,M097,S08,C047671,organic,2023-02,VN
M097-ST1,M097,S08,C047672,merchant-referral,2023-03,VN
M097-ST1,M097,S08,C047673,organic,2023-03,VN
M097-ST1,M097,S08,C047674,paid-social,2023-03,VN
M097-ST1,M097,S08,C047675,merchant-referral,2023-03,VN
M097-ST1,M097,S08,C047676,organic,2023-04,VN
M097-ST1,M097,S08,C047677,merchant-referral,2023-04,VN
M097-ST1,M097,S08,C047678,merchant-referral,2023-04,VN
M097-ST1,M097,S08,C047679,organic,2023-04,VN
M097-ST1,M097,S08,C047680,organic,2023-04,VN
M097-ST1,M097,S08,C047681,paid-social,2023-05,VN
M097-ST1,M097,S08,C047682,merchant-referral,2023-05,VN
M097-ST1,M097,S08,C047683,organic,2023-05,VN
M097-ST1,M097,S08,C047684,paid-social,2023-05,VN
M097-ST1,M097,S08,C047685,merchant-referral,2023-05,VN
M097-ST1,M097,S08,C047686,promo,2023-05,VN
M097-ST1,M097,S08,C047687,organic,2023-05,VN
M097-ST1,M097,S08,C047688,organic,2023-05,VN
M097-ST1,M097,S08,C047689,merchant-referral,2023-05,VN
M097-ST1,M097,S08,C047690,organic,2023-06,VN
M097-ST1,M097,S08,C047691,promo,2023-06,VN
M097-ST1,M097,S08,C047692,organic,2023-06,VN
M097-ST1,M097,S08,C047693,merchant-referral,2023-06,VN
M097-ST1,M097,S08,C047694,merchant-referral,2023-06,VN
M097-ST1,M097,S08,C047695,promo,2023-06,VN
M097-ST1,M097,S08,C047696,paid-social,2023-06,VN
M097-ST1,M097,S08,C047697,organic,2023-07,VN
M097-ST1,M097,S08,C047698,paid-social,2023-07,VN
M097-ST1,M097,S08,C047699,promo,2023-07,VN
M097-ST1,M097,S08,C047700,promo,2023-07,VN
M097-ST1,M097,S08,C047701,organic,2023-07,VN
M097-ST1,M097,S08,C047702,promo,2023-07,VN
M097-ST1,M097,S08,C047703,organic,2023-07,VN
M097-ST1,M097,S08,C047704,paid-social,2023-08,VN
M097-ST1,M097,S08,C047705,merchant-referral,2023-08,VN
M097-ST1,M097,S08,C047706,organic,2023-08,VN
M097-ST1,M097,S08,C047707,promo,2023-08,VN
M097-ST1,M097,S08,C047708,promo,2023-08,VN
M097-ST1,M097,S08,C047709,merchant-referral,2023-08,VN
M097-ST1,M097,S08,C047710,promo,2023-09,VN
M097-ST1,M097,S08,C047711,merchant-referral,2023-09,VN
M097-ST1,M097,S08,C047712,promo,2023-09,VN
M097-ST1,M097,S08,C047713,organic,2023-09,VN
M097-ST1,M097,S08,C047714,organic,2023-09,VN
M097-ST1,M097,S08,C047715,organic,2023-09,VN
M097-ST1,M097,S08,C047716,promo,2023-09,VN
M097-ST1,M097,S08,C047717,paid-social,2023-09,VN
M097-ST1,M097,S08,C047718,merchant-referral,2023-09,VN
M097-ST1,M097,S08,C047719,merchant-referral,2023-09,VN
M097-ST1,M097,S08,C047720,organic,2023-10,VN
M097-ST1,M097,S08,C047721,paid-social,2023-10,VN
M097-ST1,M097,S08,C047722,paid-social,2023-10,VN
M097-ST1,M097,S08,C047723,organic,2023-10,VN
M097-ST1,M097,S08,C047724,promo,2023-10,VN
M097-ST1,M097,S08,C047725,promo,2023-10,VN
M097-ST1,M097,S08,C047726,organic,2023-10,VN
M097-ST1,M097,S08,C047727,merchant-referral,2023-10,VN
M097-ST1,M097,S08,C047728,organic,2023-10,VN
